id,display_name,price,core_count,core_clock,boost_clock,tdp,integrated_graphics,has_smt
ccf50af1-2bdc-4308-89e2-0f4084241f38,Intel Core i9-9900K,909.99,8,3.6,5.0,95,Intel UHD Graphics 630,1
5d96be78-2aa2-4449-ba2e-76057f199993,Intel Core i3-7100,85.72,2,3.9,,51,Intel HD Graphics 630,1
4879d811-356e-4c33-ad46-9cbbd507919a,Intel Core i5-3570,,4,3.4,,77,Intel HD Graphics 2500,0
547ebfea-f031-47f0-b810-7c5d0a5a3a00,Intel Xeon E5-2690 V4,186.1,14,2.6,3.5,135,,1
91d2813e-ebcc-41a6-9e6e-7c286fefa044,Intel Core i7-6850K,130.0,6,3.6,3.8,140,,1
fa42023d-1811-425c-b51b-55bfc4626274,AMD Ryzen 9 3900X,,12,3.8,4.6,105,,1
7cbda12b-8bc9-42de-b167-c2a0e53063b9,AMD Threadripper 1950X,935.56,16,3.4,4.0,180,,1
d9403864-8506-486c-878a-b5d1c5ddf48c,Intel Core i7-4790,,4,3.6,4.0,84,Intel HD Graphics 4600,1
4ded41d0-a369-4546-a1c5-31df55648610,Intel Celeron G440,30.0,1,1.6,,35,Intel HD Graphics,0
1fc19dee-8c08-49be-88a1-5e7a7da38aa9,Intel Core i5-13600,,14,2.7,5.0,65,Intel UHD Graphics 770,1
3bbc6b62-0bf7-4d62-bf41-fd55af289fee,Intel Core i9-7900X,416.0,10,3.3,4.5,140,,1
b489f652-9ba4-421f-8b2e-b94d7a68786a,AMD Athlon X4 845,50.0,4,3.5,3.8,65,,0
25d1dc63-04bb-4cc9-a4a3-c8cc0c1c04b5,Intel Celeron G4900,40.0,2,3.1,,65,Intel UHD Graphics 610,0
6a401cc3-4045-40cf-9b40-69d560be2cea,Intel Core i7-8700,345.74,6,3.2,4.6,65,Intel UHD Graphics 630,1
5e673f09-2783-4177-96ff-e0fae20c8ae7,Intel Core i5-6500,,4,3.2,3.6,65,Intel HD Graphics 530,0
1fd234b4-1b6a-4000-bd16-d9dcd97ad3b3,Intel Core i7-2700K,94.0,4,3.5,,95,Intel HD Graphics 3000,1
8c95e612-4611-4afe-92d9-6c2ed8134ff0,Intel Core i9-9900,350.0,8,3.1,5.0,65,Intel UHD Graphics 630,1
73dd47d7-3408-4e1d-ab63-4c8da0618fad,Intel Core i7-8086K,523.91,6,4.0,5.0,95,Intel UHD Graphics 630,1
2cf9ca74-205d-4acc-b58f-4d45318a90e3,Intel Core i9-10900,317.0,10,2.8,5.2,65,Intel UHD Graphics 630,1
47d172a5-68a7-4b08-ad8f-218c6f73ddf7,Intel Core i3-4130,43.0,2,3.4,,54,Intel HD Graphics 4400,1
2a09901e-dcc5-47af-985a-1e642c696a8f,Intel Core i5-4440,100.0,4,3.1,3.3,84,Intel HD Graphics 4600,0
b1caff89-3fd6-4166-956d-7717d3212723,Intel Core i9-7960X,338.07,16,2.8,4.4,165,,1
5ffa5ad3-63e5-4a33-8f61-96e6764ea525,Intel Celeron E3500,14.99,2,2.7,,65,,0
384d9f1d-1385-480a-9ec1-1c335e7bb359,Intel Core i5-9500,188.0,6,3.0,4.4,65,Intel UHD Graphics 630,0
7e4aff6d-5809-486a-96a9-ce9d285864c1,Intel Core i9-11900F,289.89,8,2.5,5.2,65,,1
21c72a83-03ac-446a-8370-2920a2487aaf,Intel Core i7-7700T,489.95,4,2.9,3.8,35,Intel HD Graphics 630,1
631e9248-742e-4db4-9380-618a28b7b900,AMD Athlon 200GE,132.24,2,3.2,,35,Radeon Vega 3,1
d7c0f05e-247f-4454-9f61-a91cbf6ad535,AMD Ryzen 5 2600,,6,3.4,3.9,65,,1
dac47f04-3983-46db-9aa5-511366155da0,Intel Core i5-9400F,,6,2.9,4.1,65,,0
289732d9-1eb6-4073-8bd1-cc42530442cb,Intel Core i5-8400,298.95,6,2.8,4.0,65,Intel UHD Graphics 630,0
5e71a74a-c483-419d-bf30-4940933af7db,AMD Ryzen 3 1200 (12nm),91.08,4,3.1,3.4,65,,0
9135235b-9362-4605-9521-6d2c474c33d7,Intel Core i5-11500,218.99,6,2.7,4.6,65,Intel UHD Graphics 750,1
a6a969b2-3b9b-4ab0-af28-e5a09b1f4d62,Intel Core i7-7800X,499.99,6,3.5,4.0,140,,1
cb27ff6a-435b-4187-aef5-7dea4da264a5,Intel Xeon E5-2670 V3,,12,2.3,3.1,120,,1
1a5d256e-41b7-4a3d-b397-07843472b599,Intel Core i3-2100,49.0,2,3.1,,65,Intel HD Graphics 2000,1
f2a129dd-a1ae-49b1-8599-7ab19ab30218,Intel Core i5-8600,185.86,6,3.1,4.3,65,Intel UHD Graphics 630,0
8afcd344-1215-4a80-b634-5cf20e4ffef9,Intel Core i9-11900,324.99,8,2.5,5.2,65,Intel UHD Graphics 750,1
e5771bbb-ec95-49e7-85f5-980988139add,Intel Core i7-7820X,351.86,8,3.6,4.5,140,,1
7e8d8018-24fb-4a84-bb23-104178d75e10,Intel Core i9-13900T,,24,1.1,5.3,35,Intel UHD Graphics 770,1
ac98778b-d6c1-4540-b033-6cc88d6ee8bf,Intel Core i5-13500T,,14,1.6,4.6,35,Intel UHD Graphics 770,1
6d74ec7b-15b5-4f98-b030-5186bfc92e88,Intel Core i3-2120,125.0,2,3.3,,65,Intel HD Graphics 2000,1
9b132ec1-4d57-44d9-b5ee-57b93373db23,Intel Core i7-7700,344.0,4,3.6,4.2,65,Intel HD Graphics 630,1
d50fd722-03d5-4a90-9665-30ef498387d8,Intel Xeon E5-2698 V3,,16,2.3,3.6,135,,1
f3a19834-7019-4d9f-9d28-24f0fc0adf96,Intel Core i7-6950X,600.0,10,3.0,3.5,140,,1
0d1979d9-a272-4339-811c-b43ca8b5d3a2,Intel Core i9-9900K (Standard Folding Box),480.0,8,3.6,5.0,95,Intel UHD Graphics 630,1
a8ed0a7e-b895-4024-acd5-2c1693d75850,Intel Core i7-14700KF,393.0,20,3.4,5.6,125,,1
834ae238-e073-42d0-90ab-d97838d93a68,Intel Core i7-7700K,,4,4.2,4.5,91,Intel HD Graphics 630,1
f20f95ed-2d40-424f-a5eb-f81934d7410a,Intel Core i7-4930K,148.0,6,3.4,3.9,130,,1
21e278fa-6809-444d-b18a-44485154b2ea,AMD Ryzen 3 1300X,,4,3.5,3.7,65,,0
88ae2585-cbf2-40ad-80c3-076a77442c51,Intel Pentium Gold G5400,73.0,2,3.7,,58,Intel UHD Graphics 610,1
d16bdfd2-1aa4-497f-9aa1-76758d042618,AMD FX-8370,234.98,8,4.0,4.3,125,,0
f0de34ba-e1a7-457d-9854-ea5d5b81915c,AMD Ryzen 5 3600X,,6,3.8,4.4,95,,1
b56384b7-5cc2-4f5e-abb1-12e2c5d2ba92,AMD Ryzen 7 3800X,,8,3.9,4.5,105,,1
919334fc-a990-4cba-a083-dc143088f9c0,AMD Ryzen 5 2400G,195.45,4,3.6,3.9,65,Radeon Vega 11,1
e4cbae6a-470a-4e21-bcac-2b784101ae13,Intel Core i3-4170,,2,3.7,,54,Intel HD Graphics 4400,1
96544a8c-7b09-4860-87f2-0555da8e4f06,Intel Xeon E5-2680 V4,1975.0,14,2.4,3.3,120,,1
5008925e-468a-44ec-b143-880deed73064,AMD FX-9590,302.58,8,4.7,5.0,220,,0
0bb338be-7c8f-44f1-af4f-08394c955f80,AMD Threadripper 2970WX,1150.0,24,3.0,4.2,250,,1
b283454d-7335-42ee-bb93-a3ff7ecadcd6,AMD Ryzen 3 3200G,,4,3.6,4.0,65,Radeon Vega 8,0
8c251010-8e9c-4da3-8567-e13e0254016d,Intel Core i7-6700,263.57,4,3.4,4.0,65,Intel HD Graphics 530,1
4e7790b0-4863-465f-9dd5-43726d57377f,Intel Core i9-10920X,779.99,12,3.5,4.8,165,,1
f823d85f-88bc-4f8a-a527-0d7ed39f6beb,Intel Core i3-3220,,2,3.3,,55,Intel HD Graphics 2500,1
709ab3e3-64a7-475d-a6a0-93b2ab193f35,Intel Pentium G4400,43.99,2,3.3,,54,Intel HD Graphics 510,0
efb1563a-3a2d-46d9-890b-d9d2853afc42,AMD FX-8300,120.0,8,3.3,,95,,0
16c44694-bf55-4446-aead-234b9e68fa26,Intel Core i9-7920X,554.41,12,2.9,4.4,140,,1
b9f2ec00-9470-4c01-a726-f3593e478fa4,Intel Pentium G4560,,2,3.5,,54,Intel HD Graphics 610,1
c2913915-2e41-47ce-92c6-ddd69282e882,Intel Core i5-2500,,4,3.3,,95,Intel HD Graphics 2000,0
d6e0d9ba-b649-42d4-921c-bbc792957457,Intel Core 2 Quad Q9550,52.55,4,2.83,,95,,0
52f690bf-fbcb-4eb6-8795-1d78e55c75c0,AMD Ryzen 5 2600X,,6,3.6,4.2,95,,1
52d2422a-7606-4317-993a-e688f4456042,AMD Ryzen 9 3900,,12,3.1,,65,,1
42d0c33a-58a3-4967-9cc2-10cc11e5de34,AMD FX-6350,100.0,6,3.9,,125,,0
95eae144-16b6-49d9-b5a1-7d98ea1f3a02,Intel Core i5-4670,146.3,4,3.4,,84,Intel HD Graphics 4600,0
c47d263b-4fdc-4199-b463-35972cb60c3e,Intel Celeron G3900,39.95,2,2.8,,51,Intel HD Graphics 510,0
2b9198a7-5b61-4c2e-95b0-1e9225a8e2f0,Intel Core i5-3330,,4,3.0,,77,Intel HD Graphics 2500,0
5dd5c59c-454e-4099-81e0-5b4e9a873838,Intel Core i3-8100,124.01,4,3.6,,65,Intel UHD Graphics 630,0
5884c021-6374-4e08-b073-d48229dae3ac,Intel Celeron G5905,46.8,2,3.5,,58,Intel UHD Graphics 610,0
cf9d9de4-bf43-456a-9053-8fc207fd3e75,Intel Pentium E5700,19.98,2,3.0,,65,,0
c269f3a6-37e0-407e-b982-5e7216ce0db8,Intel Core i7-9700K,,8,3.6,4.9,95,Intel UHD Graphics 630,0
d0df26db-2b4e-45c1-be0a-38d008072156,Intel Core i7-5960X,,8,3.0,3.5,140,,1
b918485f-a944-4570-b018-06d11e30a8dd,Intel Core i5-10600,302.66,6,3.3,4.8,65,Intel UHD Graphics 630,1
26202a62-0ec2-4f60-a334-d63b07b54259,Intel Core i3-8350K,185.0,4,4.0,,91,Intel UHD Graphics 630,0
3df08cec-8c9f-4a7f-ae5d-4e0e86312919,Intel Core i7-920,90.0,4,2.66,,130,,1
a85af43c-d735-4ff0-97e0-353233a2d3ff,Intel Core i7-5930K,,6,3.5,3.7,140,,1
6eac7625-d349-47a7-9a04-cb941cd89756,AMD Ryzen 5 PRO 7645,,6,3.8,5.1,65,Radeon,1
828d51dd-e614-49f7-b9e0-8e5714df1860,Intel Core i9-7980XE,1186.0,18,2.6,4.4,165,,1
87ec8dd7-39a2-4c5d-b383-8fbc73d85c08,AMD Athlon X2 370K,,2,4.2,,65,,0
e20adbde-8db9-49ba-8b4c-94472a09454c,AMD FX-6120,58.53,6,3.5,4.1,95,,0
06e4cf8a-e55f-4660-b09b-34e8f9e786cd,Intel Core i7-6700K,,4,4.0,4.2,91,Intel HD Graphics 530,1
cb2fe7b7-783a-4809-9a61-de9a9fc22c1d,Intel Core i3-10300,109.99,4,3.7,4.4,65,Intel UHD Graphics 630,1
d5ea8d3f-6e0e-4d78-985a-bf634b5e80d3,Intel Core i7-4820K,120.04,4,3.7,3.9,130,,1
b2eda6fa-8cdd-4e86-bcc3-0491f139b63f,AMD FX-4300,,4,3.8,,95,,0
010ca54d-50ee-401a-ae73-6b2f9a2711d3,AMD A4-6300,46.79,2,3.7,3.9,65,Radeon HD 8370D,0
cab970f5-1b02-45c3-9ab6-6ee1cda3e807,AMD 5350,120.0,4,2.05,,25,Radeon HD 8400,0
9d4cf79a-60bb-4d87-a9ab-5a576f3a01d1,AMD Ryzen 5 3400G,,4,3.7,4.2,65,Radeon Vega 11,1
11d86246-2030-4bbc-9796-2ae8bdac5dfd,Intel Celeron G4900T,59.95,2,1.8,,35,Intel UHD Graphics 610,0
a9ab8a3d-666f-4288-a286-70b892d22ee4,AMD FX-6100,72.8,6,3.3,,95,,0
5495954f-60ee-4f96-85c4-9e4b76b9d246,Intel Core i7-7740X,385.0,4,4.3,4.5,112,,1
16eed002-0a15-4fd5-84e2-4f42ed327b94,Intel Core i5-4440S,123.85,4,2.8,3.3,65,Intel HD Graphics 4600,0
be7a4e05-72c9-40a8-97e3-149073c37f79,Intel Core i7-3930K,291.98,6,3.2,,130,,1
2c880466-1441-488a-aeab-99896a030c45,Intel Core i7-6950X,439.0,10,3.0,3.5,140,,1
cc713ece-e5e1-4bd3-8ecf-258d68ddfbe9,Intel Celeron 420,49.95,1,1.6,,35,,0
63c439f7-b4cf-4266-92e8-969f1b60b31a,Intel Pentium E2220,19.98,2,2.4,,65,,0
e1f720bc-6c7e-4085-aab9-2a4735ef75b2,Intel Core i3-4160,,2,3.6,,54,Intel HD Graphics 4400,1
8845eb98-353e-4a9f-b1d1-0cb49a510a6d,Intel Core i7-9700F,375.86,8,3.0,4.7,65,,0
fcddf952-6fad-4e4c-a867-e482432926f3,AMD Phenom II X6 1090T Black,249.98,6,3.2,,125,,0
bc825f61-70ee-4567-8469-3ac5fb207fcc,Intel Core i7-3820,,4,3.6,,130,,1
f95f35fc-9e27-4eba-b4fe-678c6175d628,Intel Xeon E5-2650,52.27,8,2.0,2.8,95,,1
6c319109-6f70-45ca-af77-4127d82fc783,Intel Core i9-10940X,873.79,14,3.3,4.8,165,,1
9d695ffe-35dc-4b5b-9bed-e327dbd5dc25,Intel Core i5-2400S,70.0,4,2.5,,65,Intel HD Graphics 2000,0
7d4e5dc9-b1d3-454d-8e0a-ebb4d792860c,Intel Core i7-4960X Extreme Edition,1000.0,6,3.6,4.0,130,,1
cd455ff6-3ba8-461b-818a-eddb5d5cce20,Intel Core i7-9800X,399.95,8,3.8,4.5,165,,1
c59942ea-8d4b-459d-b30d-9b1f6114fd9e,AMD A8-7600,,4,3.1,3.8,65,Radeon R7 (on-die),0
44088bce-4bc9-44d8-b06d-7a85d598c047,AMD A6-6400K,75.0,2,3.9,,65,Radeon HD 8470D,0
ae5e932a-b90d-4a56-a5b8-425095f0e869,AMD A8-6600K,92.86,4,3.9,,100,Radeon HD 8570D,0
24fa477b-0afe-49bf-9b77-0fbd604b3b3c,Intel Core i3-12100T,,4,2.2,4.1,35,Intel UHD Graphics 730,1
d34a3a3e-79aa-41b4-8820-d58031e943fb,AMD Ryzen 7 PRO 7745,,8,3.8,5.3,65,Radeon,1
39f7fe92-67e0-4057-8442-0a2492981464,Intel Core i5-6402P,97.0,4,2.8,3.4,65,Intel HD Graphics 510,0
72b778ad-48db-4659-af4c-b1c120ed4a39,Intel Xeon E5-2697 V2,,12,2.7,3.5,130,,1
5ffea3fb-ab7b-4cfe-82fe-f85233fd269e,AMD Ryzen 7 1700X,,8,3.4,3.8,95,,1
7710c769-9e8c-4ef0-aa2e-3e9ff27b1e9a,Intel Core i3-13100T,,4,2.5,4.2,35,Intel UHD Graphics 730,1
92eeab9c-71b0-47f9-88ad-a58e9207c430,Intel Core i5-8500T,,6,2.1,3.5,35,Intel UHD Graphics 630,0
5c5a5a05-5cf5-4fd8-9773-768fcd6cd73b,Intel Xeon E5-2683 V4,1969.95,16,2.1,3.0,120,,1
174622d5-2cb4-4667-adb8-1559d6e1c9ef,Intel Xeon E5-1630 V4,499.95,4,3.7,4.0,140,,1
99353864-869c-4ab7-b9af-e1cc87ad974d,Intel Core i7-9700,335.33,8,3.0,4.7,65,Intel HD Graphics 630,0
4d9da0af-a3a9-4507-864d-faa9ab5172ab,Intel Xeon E5-2699 V3,,18,2.3,3.6,145,,1
41ebaa19-51bc-4ae0-9e8a-579726a3b675,Intel Xeon E5-2680,62.54,8,2.7,3.5,130,,1
ca303460-1722-4c0e-9311-6dea5adbf1dd,Intel Pentium G4600,54.59,2,3.6,,51,Intel HD Graphics 630,1
c90864e0-517d-484c-b133-26b3687984ed,AMD A10-9700,120.0,4,3.5,3.8,65,Radeon R7 (on-die),0
a56f0af8-e35a-4fa3-983a-52996bdb4b60,Intel Xeon E5-1620 V3,66.5,4,3.5,3.6,140,,1
734e32d1-c45d-4f0b-9415-129729292077,Intel Core i7-4770S,230.61,4,3.1,,65,Intel HD Graphics 4600,1
bb63a61b-9873-4476-ba7e-e70d60d354fd,Intel Xeon E5-2660 V4,206.63,14,2.0,3.2,105,,1
c13384e9-e32b-45d5-9681-f8bd87f4663f,Intel Core i3-530,45.0,2,2.93,,73,Intel HD Graphics,1
b95ee4ef-3fb1-46b2-bfdf-b3080b8164b9,Intel Core i9-9960X,,16,3.1,4.4,165,,1
0030e4a4-2953-44ed-acd5-d73c19dbce29,Intel Core i3-10305,109.99,4,3.8,4.5,65,Intel UHD Graphics 630,1
82f1bca4-13f7-4039-bded-5be24e2a400f,Intel Core i7-13700T,,16,1.4,4.9,35,,1
48640bae-485d-4999-84ec-935cbc86af3f,AMD Opteron 6344,81.67,12,2.6,3.2,115,,0
49447ff1-197d-428c-9617-eee40dbb03c0,Intel Pentium G640,30.0,2,2.8,,65,Intel HD Graphics,0
38499475-cea6-47bf-a68b-b3a7d9c888da,Intel Core 2 Quad Q6600,104.97,4,2.4,,100,,0
ff1aca8a-2e6e-4218-ae6f-2e9f271c0623,Intel Core i5-9600K,,6,3.7,4.6,95,Intel UHD Graphics 630,0
fb170895-e174-4eff-8d67-537c72a71a89,Intel Core i9-9980XE,1073.0,18,3.0,4.4,165,,1
4903109e-5bf3-40b7-a9a7-08cafc4adb82,AMD A10-7850K,139.84,4,3.7,4.0,95,Radeon R7 (on-die),0
e82c2f01-ca05-4fcf-82d7-3b7b3f064d77,Intel Core i5-11600,220.0,6,2.8,4.8,65,Intel UHD Graphics 750,1
d18ab50d-dc4a-43d6-83e4-fbc3dd4ff33c,AMD A10-6800K,,4,4.1,,100,Radeon HD 8670D,0
14865fb9-a6d5-41f2-a303-cb09fabf10c7,Intel Core i7-870,100.0,4,2.93,,95,,1
cf03c681-3846-4104-aa91-db84529cd9cf,Intel Celeron E3400,18.98,2,2.6,,65,,0
c0d91b90-e05f-4dda-b9d7-7468821126db,Intel Xeon E3-1231 V3,,4,3.4,3.8,80,,1
521977b2-f6e3-468d-85fc-bb92deaee945,Intel Core i5-7640X,146.0,4,4.0,4.2,112,,0
f7890894-4724-48a0-9bc2-4f3dff86bb6b,Intel Core 2 Quad Q9300,98.95,4,2.5,,95,,0
c6c2d55d-358f-43f6-817f-f1414a3003c7,AMD Athlon II X4 640,57.01,4,3.0,,95,,0
fd9a147a-9880-4301-b433-343860ad8cc8,Intel Pentium Gold G6405,88.19,2,4.1,,58,Intel UHD Graphics 610,1
69460758-c122-4793-9987-3e83d56a24c8,Intel Core i5-4430,,4,3.0,,84,Intel HD Graphics 4600,0
ee27a716-00af-45c3-894e-4372474d54bd,AMD Ryzen 7 2700,,8,3.2,4.1,65,,1
4f9aa23b-de2f-44df-8dd6-2f0cab31ea0b,Intel Xeon E5-1650 V3,138.51,6,3.5,3.8,140,,1
ca41bb2d-4ebf-462e-a559-888556ab7d2e,Intel Pentium E5400,,2,2.7,,65,,0
1d103bbf-ad77-4cac-91fc-81c0fd3f9a61,Intel Core i7-10700K Avengers Collector's Edition,269.0,8,3.8,5.1,125,Intel UHD Graphics 630,1
a6852e24-be91-4bfd-95bc-448614b07c83,Intel Core i5-9600,210.0,6,3.1,4.6,65,Intel UHD Graphics 630,0
cbadc9d5-79a4-48c6-94b5-7d42a36a0301,Intel Xeon E5-1660 V3,398.95,8,3.0,3.5,140,,1
45f81e45-8ffb-4bea-80e0-dd489985fdc5,Intel Core i7-860,339.0,4,2.8,,95,,1
251ab08d-7940-4f59-86aa-89025860999f,Intel Core i3-6300,90.03,2,3.8,,51,Intel HD Graphics 530,1
fbefb0b1-d1b9-4c4c-aa3d-54c029807b3f,Intel Pentium Gold G5400,99.0,2,3.7,,58,Intel UHD Graphics 610,1
a48e096a-db32-43c0-aa4f-01e107437ca4,Intel Core i7-5775C,240.0,4,3.3,3.7,65,Iris Pro Graphics 6200,1
e89b1317-b05e-436b-839b-b10f3f219ae5,Intel Core i7-7800X,289.95,6,3.5,4.0,140,,1
d2ca8ac9-6a51-4ed8-87b5-2550898ed000,AMD FX-9370,229.97,8,4.4,4.7,220,,0
570565b3-3ac4-43b6-b441-5bf7cc93ef13,AMD FX-8350,202.57,8,4.0,,125,,0
ee52e0ed-32e5-4657-9ef3-8be384331bd7,Intel Core i5-6400,,4,2.7,3.3,65,Intel HD Graphics 530,0
9df14852-eebc-4154-8481-6bd4c51c016b,Intel Xeon E5-2630,37.49,6,2.3,,95,,1
0bb44a62-cb94-4b87-b82e-4c773c23665d,Intel Xeon E5-2630 V3,169.95,8,2.4,3.2,85,,1
e20a0735-5407-4d43-a737-5f25dc1ec2ef,Intel Core i7-980X Extreme Edition,153.64,6,3.33,,130,,1
1485acd8-9494-4981-8aaa-195ef9bd8be3,AMD FX-4350,122.96,4,4.2,,125,,0
0ceeca37-5e85-4575-bcbf-5cc01f42bccd,AMD A8-9600,,4,3.1,3.4,65,Radeon R7 (on-die),0
3c92ca59-6cd7-44d2-a76d-c19f5d06e789,Intel Pentium Gold G6600,,2,4.2,,58,Intel UHD Graphics 630,1
ec4756c0-a1b2-40a0-9140-b36a36afe3eb,Intel Core i5-3450,245.33,4,3.1,,77,Intel HD Graphics 2500,0
be33dc8b-6bc1-4229-b35e-f5a83eeae32a,Intel Xeon E5-2620 V3,46.19,6,2.4,3.2,85,,1
6537b254-14fe-4047-863f-f29fd08f6b5c,Intel Core i7-950,100.0,4,3.06,,130,,1
39c7ffdf-5bb0-45bc-a288-a5e0f1b0858f,Intel Xeon E5-2650 V2,185.0,8,2.6,3.4,95,,1
85518998-8b94-4c5b-b7e8-71a40d72e553,Intel Core i5-4590S,,4,3.0,3.7,65,Intel HD Graphics 4000,0
1c8f7106-a485-4bc8-bb31-e94ce8e01e33,Intel Core i7-4790S,,4,3.2,4.0,65,Intel HD Graphics 4000,1
da74d074-706d-4ab8-b672-61e711181f1a,Intel Core i3-4160,,2,3.6,,54,Intel HD Graphics 4400,1
a59c64e6-cfb2-4e2a-8485-596da4ec2cb8,AMD Ryzen 3 2200G,,4,3.5,3.7,65,Radeon Vega 8,0
570bf280-468c-4824-99a1-65eccbee5c7a,AMD FX-6300,78.51,6,3.5,,95,,0
3d39712d-8500-4d67-8bd8-8d5c4ea6a816,Intel Core i7-4770K,228.9,4,3.5,3.9,84,Intel HD Graphics 4600,1
9f421eac-cf6a-4784-8349-fe127a839d19,Intel Core i3-3240,113.99,2,3.4,,55,Intel HD Graphics 2500,1
62d3f244-1d5d-4605-befe-3b5877fecd26,Intel Pentium Gold G6605,47.98,2,4.3,,58,Intel UHD Graphics 630,1
cd877a26-7725-40f9-bca3-96c88c5baf90,Intel Core 2 Quad Q9650,,4,3.0,,95,,0
c5c9a773-6a91-4c59-9085-559e2fd93132,Intel Core 2 Extreme QX9770,,4,3.2,,136,,0
27e89564-de7a-48a8-b60a-6445ffdf3476,AMD Athlon II 160u,,1,1.8,,20,,0
246aedf1-857d-495a-abbf-10d2e71e31b4,Intel Core i5-8600K,,6,3.6,4.3,95,Intel UHD Graphics 630,0
87d47dff-37bb-4bb7-8911-a539c694ac16,Intel Core i5-7400T,119.0,4,2.4,3.0,35,Intel HD Graphics 630,0
61c21376-737b-4f58-b7cb-b7a2d0376ac5,Intel Core i9-7900X,1498.95,10,3.3,4.5,140,,1
c83488d1-5490-4a7e-9955-52e4fe1e110a,Intel Core i5-2320,,4,3.0,,95,Intel HD Graphics 2000,0
fa26b598-7401-45b3-9203-019c3898c0c8,Intel Pentium G2020,34.99,2,2.9,,55,Intel HD Graphics,0
8f7975f1-be35-471e-a756-e9afb33cbf47,Intel Core i7-3770S,206.0,4,3.1,,65,Intel HD Graphics 4000,1
123e0dbe-8256-4561-952c-ab8d505b468a,AMD A6-9500,89.95,2,3.5,3.8,65,Radeon R5 (on die),0
348a211c-3ba5-4a0d-95dc-e0f70489b16d,Intel Core i5-750,81.0,4,2.66,,95,,0
e02905c4-f857-4d3e-82bc-25cccb827955,Intel Pentium G3258,68.0,2,3.2,,53,Intel HD Graphics,0
5c5d363e-a29e-400d-8d96-0b33f49af8b2,Intel Xeon E5-2690 V2,,10,3.0,3.6,130,,1
42266c5c-0ab8-4f52-85bf-635389e0aac6,Intel Celeron G4920,69.95,2,3.2,,65,Intel UHD Graphics 610,0
a3f894b2-19b7-4639-91ec-e7c7ecdcd5fd,Intel Core 2 Extreme QX6800,998.95,4,2.93,,100,,0
bd5f64e3-283a-4551-9b55-83ace3a8307d,Intel Xeon E3-1275 V3,,4,3.5,3.9,84,Intel HD Graphics P4600,1
2743bb0c-3210-41ea-8963-f8b5c70cf4cd,Intel Xeon E5-2660,,8,2.2,3.0,95,,1
859dc712-00e8-4000-99ad-1bd21c77c860,Intel Xeon E3-1230 V5,298.95,4,3.4,3.8,80,,1
4ef0f5c9-bbcc-4294-aada-16c21f9f2ea4,Intel Core i7-7700T,390.0,4,2.9,3.8,35,Intel HD Graphics 630,1
65b43a26-ee05-4021-8ee6-e4527cfd47c8,Intel Core i3-4370,60.0,2,3.8,,54,Intel HD Graphics 4600,1
3b813267-92e2-4ad7-8866-b8defb56c832,Intel Core i7-3970X Extreme Edition,256.19,6,3.5,,150,,1
b48ed5cc-0aa6-4dc1-a416-b5a3ca205642,Intel Core i7-7740X,210.0,4,4.3,4.5,112,,1
a3b77b8d-9264-4cfb-87b1-6a63a2525d7c,Intel Xeon E5-2683 V4,865.49,16,2.1,3.0,120,,1
26acff84-457b-4c9b-9175-4a60b2774b00,Intel Core i7-8700T,335.0,6,2.4,4.0,35,Intel UHD Graphics 630,1
e719422a-a378-4e09-b542-86c2edfa8dc0,Intel Core i5-7500,,4,3.4,3.8,65,Intel HD Graphics 630,0
df41af28-8951-4d45-9a0b-6bd5d6010ac6,Intel Xeon E5-2620 V4,259.99,8,2.1,3.0,85,,1
d68867ff-5c3d-4d4d-9950-e42fa61b90f4,Intel Core i7-4770K,241.42,4,3.5,3.9,84,Intel HD Graphics 4600,1
76d35c9b-1656-46e7-9cb9-57cd82f25e3a,Intel Xeon E5-1650 V4,,6,3.6,4.0,140,,1
8d598987-54b2-4889-9bea-0ef49ef76260,Intel Core i9-7980XE,1698.95,18,2.6,4.4,165,,1
e209e1df-dcfa-4747-a1fb-25b8a0f07cbf,Intel Core i5-9500T,,6,2.2,3.7,35,Intel UHD Graphics 630,0
e75f62a2-05df-4bed-903b-bc2b9167394a,AMD Athlon X4 950,,4,3.5,3.8,65,,0
9b137441-a9b9-4efd-bd79-25174811b291,AMD FX-8120,,8,3.1,,125,,0
3108e84a-d9db-4183-88dd-63d6ebfa737b,Intel Core i9-9900T,,8,2.1,4.4,35,Intel UHD Graphics 630,1
b750d076-d5ee-43e1-af18-f980ba404366,Intel Xeon E5-4620,52.0,8,2.2,2.6,95,,1
fef7ca43-406a-4d8d-8479-d0088f943c13,Intel Core i5-9600KF,309.95,6,3.7,4.6,95,,0
07f8e248-3e09-4b50-ab82-e3b37c3b7942,Intel Core i5-4690K,160.65,4,3.5,3.9,88,Intel HD Graphics 4600,0
55b43038-0a4d-4b90-a5a9-b427bafc0418,Intel Xeon E5-2667 V3,981.57,8,3.2,3.6,135,,1
8bfdb845-e638-4713-bc91-37ab6915b0e7,Intel Core i3-4130T,76.0,2,2.9,,35,Intel HD Graphics 4400,1
9ba5a0ba-4a5e-40f5-81d7-af42301c9ff2,AMD Phenom II X4 965 Black,,4,3.4,,125,,0
f35974ec-982a-4d37-b2b5-f1cdd238c73e,Intel Xeon E-2176G,424.99,6,3.7,4.7,80,Intel HD Graphics P630,1
0554b55f-bcde-4aa9-98d1-bf268851f167,Intel Xeon E5-2697 V4,,18,2.3,3.6,145,,1
